inter_id,user_id,item_id,timestamp,rating,emo_pre_valence,emo_pre_arousal,emo_post_valence,emo_post_arousal,duration,rec_type
563,20,826,1634465553,3,0.5095,-0.00125,0.4702627939142462,0.03803596127247578,150.0,Rand
564,20,720,1634478443,3,0.16375,0.00575,0.06224066390041494,0.026509912402028584,371.0,Rand
565,20,676,1634532384,4,0.2675,0.015,0.4172429691101889,0.008068234209313047,151.0,Rand
566,20,517,1634540396,3,0.401,0.04025,0.3619179345320424,0.0218994928538497,191.0,GCN
567,20,100,1634546287,4,0.58325,0.0335,0.6754264638082065,0.04725680036883356,191.0,GCN
568,20,898,1634554598,3,0.4425,0.0195,0.396496081143384,0.024204702627939143,151.0,GCN
569,20,984,1634562785,2,0.50475,0.0335,0.3941908713692946,0.008068234209313047,137.0,WD
570,20,754,1634619703,4,0.29975,0.01025,0.34117104656523745,0.003457814661134163,266.0,WD
571,20,707,1634639061,3,0.29975,0.01275,0.239741816505302,0.05878284923928076,151.0,Rand
572,20,395,1634654528,4,0.2075,0.04025,0.2950668510834486,0.019594283079760258,199.0,Rand
573,21,126,1634020949,2,0.7965,-0.53525,0.5660570667486298,-0.4969007735259465,107.0,GCN
574,21,174,1634028922,3,0.6147226064238513,0.2791865170841658,0.17417140515342452,-0.2766251728907331,198.0,WD
575,21,928,1634034957,3,0.19475,-0.55325,0.08196301418984682,-0.653142769325342,152.0,WD
576,21,716,1634044986,4,0.3125,0.67625,0.4840940525587829,-0.35858818708057993,199.0,WD
577,21,597,1634045235,3,0.8580503047999591,-0.4200604477229651,0.005122688386865427,-0.6633881460990728,122.0,Rand
578,21,826,1634089958,3,-0.1,-0.397,-0.03842016290149071,-0.23308232160237696,185.0,Rand
579,21,364,1634097118,4,0.643,0.28425,0.6736335228728038,0.18697812612058806,172.0,Rand
580,21,923,1634101492,3,0.67375,-0.3995,0.28943189385789664,-0.4533579222375904,198.0,GCN
581,21,401,1634105225,4,0.6659999999999999,-0.5429999999999999,0.6454587367450438,-0.5430049690077353,153.0,GCN
582,21,257,1634134369,2,0.461,-0.4225,0.08196301418984682,-0.26125710773013683,234.0,WD
583,21,132,1634174142,3,-0.21259156805491525,0.2945545822447621,-0.14087393063879924,-0.21771425644178066,283.0,Rand
584,21,517,1634180410,3,-0.4815327083653502,-0.2638184519235695,0.06659494902925056,-0.17929409354028994,226.0,GCN
585,21,451,1634185663,3,0.09225,-0.44825,0.02817478612775985,-0.4994621177193792,331.0,WD
586,21,873,1634194908,2,-0.146,-0.794,-0.2074688796680498,-0.3380974335331182,168.0,Rand
587,21,672,1634202210,3,-0.04875,-0.63775,-0.058910916448952425,-0.19722350289431886,177.0,WD
588,21,524,1634221521,4,0.17675,-0.49425,0.4661646432047539,-0.4994621177193792,240.0,Rand
589,21,875,1634224532,3,0.584,0.29975,0.6608268019056401,0.2971159264381948,229.0,GCN
590,21,863,1634261542,4,0.27925,-0.5225,0.4431125454638595,-0.5148301828799755,251.0,Rand
591,21,100,1634271344,5,0.005,-0.52775,0.6044772296501204,-0.4431125454638595,245.0,GCN
592,21,984,1634285094,3,0.6172839506172839,0.6582654577122075,0.5711797551354951,-0.2253982890220788,166.0,WD
593,21,820,1634290221,4,0.14075,0.5455,0.5481276573946008,0.24332769837610785,334.0,GCN
594,21,513,1634312640,4,0.28175,-0.5685,0.23308232160237696,-0.3867629732083398,254.0,GCN
595,21,898,1634349901,4,-0.146,-0.29975,0.4943394293325138,-0.4712873315916194,190.0,GCN
596,21,5,1634360691,4,-0.1255,0.1895,0.1306285538650684,0.2100302238614825,144.0,Rand
597,21,987,1634367975,3,-0.13831258644536654,0.4405512012704267,-0.21259156805491525,0.0947697351570104,238.0,GCN
598,21,707,1634386970,2,0.5225,-0.34325,0.5404436248143026,0.28943189385789664,199.0,Rand
599,21,720,1634393928,4,-0.15625,-0.5660000000000001,0.05378822806208699,-0.5148301828799755,279.0,Rand
600,21,676,1634435880,4,-0.20225,-0.55575,-0.02049075354746171,-0.4866553967522157,274.0,Rand
601,21,754,1634443930,3,0.251,-0.32025,0.3124839915987911,-0.5430049690077353,415.0,WD
602,21,946,1634447658,2,-0.03075,0.105,-0.2945545822447621,0.1485579632190974,337.0,Rand
603,21,341,1634451440,4,0.4456738896572922,0.4482352338507249,0.4764100199784848,-0.3688335638543108,212.0,GCN
604,21,356,1634463851,4,-0.1895,-0.48675,0.025613441934327137,-0.5430049690077353,173.0,WD
605,21,793,1634469195,5,-0.13325,-0.6275,0.3534654986937145,-0.6761948670662364,223.0,Rand
606,21,731,1634477901,4,0.64025,-0.36875,0.40213103836893604,-0.4764100199784848,229.0,WD
607,21,742,1634521313,4,-0.041,-0.2255,0.3790789406280417,-0.5506890015880335,283.0,GCN
608,21,19,1634531399,4,-0.16125,0.42525,0.03073613032119257,0.5020234619128119,159.0,GCN
609,22,174,1634089638,4,0.23825,0.60225,0.570539419087137,0.16616720454894732,312.0,WD
610,22,923,1634113840,4,-0.979714153988013,0.11045796834178576,-0.4610419548178885,-0.3832411249423698,134.0,GCN
611,22,401,1634196594,4,0.5725,-0.27375,0.5090671584447518,-0.1431151068080529,169.0,GCN
612,22,928,1634210071,2,0.6955,0.1065,-0.5301982480405717,0.21803442446595966,234.0,WD
613,22,576,1634216796,4,0.292,-0.585,0.1306285538650684,-0.6694713385584755,207.0,GCN
614,22,716,1634224675,4,-0.8240000000000001,0.318,0.2266789611187952,0.3371369294605809,185.0,WD
615,22,707,1634233945,1,0.8567696327032428,0.7520746887966806,0.15752266789611188,0.5868679883202705,84.0,Rand
616,22,257,1634455276,4,0.57625,0.5985,0.05378822806208699,0.5714999231596742,582.0,WD
617,22,946,1634476040,1,0.9355,0.923,0.5974335331181805,-0.4082142308283387,124.0,Rand
618,22,451,1634483318,4,-0.24025,-0.23525,0.7453511602889197,-0.5253957276778854,463.0,WD
619,22,517,1634627940,5,-0.947,-0.3985,-0.34001844167819273,-0.3275318887352083,311.0,GCN
620,23,923,1634084747,2,0.6300906715844475,0.3816402848214743,0.5839864761026587,-0.2484503867629733,206.0,GCN
621,23,120,1634094807,4,-0.5122688386865427,0.7786486348035451,-0.1921008145074536,0.6198452948107167,204.0,Rand
622,23,491,1634099706,3,-0.17675,0.34325,0.0,0.0,256.0,GCN
623,23,174,1634113250,2,0.16899999999999998,0.27675,0.1306285538650684,-0.15880333999282825,486.0,WD
624,23,576,1634117538,2,0.65575,-0.20225,0.4764100199784848,-0.04866553967522156,228.0,GCN
625,23,928,1634120263,2,0.2075,-0.23575,0.023052097740894426,-0.010245376773730854,314.0,WD
626,23,863,1634131746,3,-0.286870549664464,0.7402284719020543,-0.2279596332155115,0.4892167409456483,291.0,Rand
627,23,716,1634135297,3,-0.1435,0.2305,-0.17673274934685726,0.1485579632190974,172.0,WD
628,23,364,1634136864,2,0.26125,0.5225,0.3329747451462528,0.3611495312740126,203.0,Rand
629,23,401,1634139737,3,0.16399999999999998,0.09475,0.17673274934685726,0.017929409354028997,167.0,GCN
630,23,3,1634176975,2,0.146,-0.246,0.2407663541826751,-0.09989242354387584,225.0,Rand
631,23,126,1634181631,2,-0.128,-0.42525,-0.18697812612058806,-0.005122688386865427,244.0,GCN
632,23,629,1634185487,2,0.5379999999999999,0.34825,0.22027560063521331,0.1921008145074536,171.0,WD
633,23,936,1634204560,3,0.80425,0.36375,0.5122688386865427,0.2023461912811844,241.0,GCN
634,23,195,1634224268,4,0.03325,0.0255,0.3047999590184929,0.24332769837610785,191.0,WD
635,23,395,1634258972,3,0.2665,0.228,0.25613441934327136,0.3022386148250602,337.0,Rand
636,23,257,1634268024,2,0.24325,-0.4765,0.17929409354028994,0.03073613032119257,160.0,WD
637,23,826,1634273943,3,0.005,0.61475,0.1690487167665591,0.3355360893396855,358.0,Rand
638,23,451,1634287854,2,-0.1,-0.0795,-0.04610419548178885,-0.07940166999641413,253.0,WD
639,23,672,1634294106,2,0.02825,0.023,0.06659494902925056,0.0947697351570104,228.0,WD
640,23,132,1634303191,2,-0.123,0.27925,-0.12294452128477025,-0.10757645612417398,520.0,Rand
641,23,720,1634312208,2,0.415,0.57875,0.32016802417908924,0.3380974335331182,276.0,Rand
642,23,597,1634352249,2,0.192,0.0435,0.21259156805491525,0.07684032580298142,197.0,Rand
643,23,875,1634358773,3,-0.23575,0.561,-0.1690487167665591,0.2689411403104349,176.0,GCN
644,23,987,1634369018,2,0.61475,0.3125,0.563495722555197,0.2715024845038677,250.0,GCN
645,23,517,1634375919,2,0.05625,0.42525,0.13318989805850112,0.21259156805491525,191.0,GCN
646,23,984,1634389174,1,-0.11775,0.3765,-0.1485579632190974,0.2458890425695405,234.0,WD
647,23,754,1634399045,3,-0.16125,-0.3175,-0.2484503867629733,0.2740638286973004,460.0,WD
648,23,468,1634440976,2,-0.0255,0.49175,-0.08452435838327955,0.4354285128835613,217.0,Rand
649,23,740,1634449376,2,-0.15625,0.397,-0.1126991445110394,0.34322012191998363,227.0,Rand
650,23,5,1634453450,3,0.0025,0.4995,-0.2945545822447621,0.4584806106244558,320.0,Rand
651,23,17,1634460850,3,-0.21525,0.01275,-0.12550586547820294,0.17929409354028994,513.0,GCN
652,23,820,1634468886,2,0.0025,0.61225,0.0025613441934327127,0.7812099789969777,262.0,GCN
653,23,100,1634473870,4,-0.23575,-0.274,0.2766251728907331,-0.2100302238614825,281.0,GCN
654,23,356,1634479096,2,0.42775,-0.17925,0.4405512012704267,-0.22027560063521331,221.0,WD
655,23,731,1634484528,2,0.23575,0.34325,0.5481276573946008,0.2586957635367041,282.0,WD
656,23,332,1634521853,2,-0.2255,0.1845,-0.16392602837969367,0.31504533579222377,174.0,WD
657,23,873,1634532007,3,0.69925,0.3125,0.5225142154602737,0.3406587777265509,229.0,Rand
658,23,946,1634548905,2,0.40725,0.1075,0.4610419548178885,0.13318989805850112,369.0,Rand
659,23,341,1634560083,2,-0.0615,-0.61475,-0.061472260642385125,-0.6326520157778803,163.0,GCN
660,23,784,1634570259,4,-0.13325,0.2255,0.14087393063879924,0.3380974335331182,429.0,WD
661,23,898,1634572402,2,-0.15375,0.1485,0.1664873725731264,-0.16392602837969367,299.0,GCN
662,24,17,1634115054,4,0.59675,0.27925,0.0,0.0,77.0,Rand
663,24,174,1634171940,2,0.53275,-0.32775,0.3713949080477435,0.3278520567593873,414.0,WD
664,24,576,1634188605,4,-0.19725,0.63525,0.25101173095640594,-0.1485579632190974,223.0,GCN
665,24,928,1634193166,5,0.16399999999999998,-0.192,0.5558116899748989,-0.32529071256595465,253.0,WD
666,24,524,1634197569,2,0.35100000000000003,-0.19725,-0.13575124225193386,0.5788637877157933,187.0,Rand
667,24,716,1634205467,5,0.748,-0.17925,0.8478049280262282,-0.03329747451462528,240.0,WD
668,24,720,1634209780,2,0.36875,0.3715,0.14343527483223198,0.7299830951283234,339.0,Rand
669,24,629,1634216562,4,0.17675,-0.57125,0.26125710773013683,-0.02049075354746171,206.0,WD
670,24,195,1634258743,4,0.43275,-0.17925,0.3918856615952052,-0.12038317709133756,234.0,WD
671,24,120,1634263334,5,0.128,-0.1845,0.5173915270734082,-0.2996772706316275,130.0,Rand
672,24,597,1634269943,4,0.61975,-0.246,0.5199528712668409,0.26637979611700224,267.0,Rand
673,24,707,1634276132,2,0.1255,-0.625,-0.12294452128477025,0.3918856615952052,308.0,Rand
674,24,401,1634280854,5,0.28175,0.36375,0.2253982890220788,0.6326520157778803,166.0,GCN
675,24,491,1634285384,4,0.53525,0.0665,0.5481276573946008,0.1664873725731264,283.0,GCN
676,24,126,1634296742,4,0.20225,0.6709999999999999,0.3739562522411761,0.5737410993289279,330.0,GCN
677,24,257,1634342148,2,0.52775,0.0665,-0.0947697351570104,0.07940166999641413,247.0,WD
678,24,451,1634347264,5,0.479,-0.38925,0.8298755186721992,-0.005122688386865427,355.0,WD
679,24,672,1634359915,4,0.922,0.3125,0.706930997387429,0.6121612622304186,225.0,WD
680,24,364,1634428643,2,0.52775,-0.30725,0.21771425644178066,0.16392602837969367,287.0,Rand
681,24,875,1634428915,2,0.5225,0.24075,0.08452435838327955,0.12038317709133756,245.0,GCN
682,24,676,1634437423,5,0.0795,-0.7505,0.4661646432047539,-0.4943394293325138,274.0,Rand
683,24,984,1634441785,4,0.15875,-0.48925,0.4712873315916194,0.12806720967163568,259.0,WD
684,24,513,1634453435,4,0.25625,-0.607,0.1306285538650684,-0.02817478612775985,296.0,GCN
685,24,826,1634465517,5,0.83,0.7275,0.7146150299677272,0.3970083499820706,241.0,Rand
686,24,754,1634512528,2,0.19975,0.6635,0.15624199579939554,0.9784334818912966,400.0,WD
687,24,995,1634520054,2,-0.26125,0.67875,-0.1690487167665591,0.5020234619128119,470.0,Rand
688,24,987,1634527430,4,-0.07675,0.48925,0.023052097740894426,0.13831258644536654,264.0,GCN
689,25,707,1634169315,4,-0.09225,-0.589,0.2049075354746171,0.11782183289790485,214.0,Rand
690,25,120,1634176121,4,-0.21525,0.7325,0.34834281030684905,0.5891091644895242,165.0,Rand
691,25,923,1634189821,4,0.999,0.48675,0.9912402028584604,0.4764100199784848,130.0,GCN
692,25,576,1634200068,4,0.72475,0.26375,0.9938015470518928,0.2766251728907331,127.0,GCN
693,25,401,1634214402,4,0.73775,0.51475,0.9707494493109984,0.35858818708057993,129.0,GCN
694,25,995,1634272830,3,0.50725,0.53525,0.07940166999641413,0.5378822806208698,154.0,Rand
695,25,491,1634277554,3,0.6685,0.7505,0.2228369448286461,0.5814251319092261,165.0,GCN
696,25,928,1634284913,4,0.5225,0.32275,0.5891091644895242,0.4431125454638595,149.0,WD
697,25,126,1634291696,3,0.5379999999999999,0.55825,0.2023461912811844,0.49177808513908094,140.0,GCN
698,25,716,1634299775,4,0.17925,0.981,0.5045848061062446,0.7325444393217562,160.0,WD
699,25,5,1634312914,4,0.192,0.35100000000000003,0.2638184519235695,0.599354541263255,156.0,Rand
700,25,629,1634351208,4,0.8605,0.192,0.6428973925516112,0.4610419548178885,139.0,WD
701,25,720,1634356066,2,0.76325,0.7735,0.2279596332155115,0.1459966190256647,262.0,Rand
702,25,875,1634367390,4,0.71725,0.22275,0.706930997387429,0.1664873725731264,200.0,GCN
703,25,3,1634374144,2,0.6890000000000001,0.4635,0.3355360893396855,0.6095999180369859,432.0,Rand
704,25,936,1634386599,4,0.21775,1.0,0.5276369038471389,0.7888940115772758,196.0,GCN
705,25,195,1634394313,4,0.1845,0.78125,0.635213359971313,0.4764100199784848,213.0,WD
706,25,820,1634399449,1,-0.73,-0.0845,-0.6992469648071309,0.21259156805491525,136.0,GCN
707,25,257,1634441582,2,0.42775,0.479,0.2740638286973004,0.6403360483581785,133.0,WD
708,25,395,1634454880,4,-0.6865,0.6890000000000001,-0.2996772706316275,0.7043696531939962,199.0,Rand
709,25,451,1634463604,4,0.67625,0.53025,0.5788637877157933,0.6224066390041495,146.0,WD
710,25,672,1634471524,3,0.45325,0.6275,0.473848675785052,0.5276369038471389,189.0,WD
711,25,984,1634485784,3,-0.246,0.6865,0.09220839096357768,0.6019158854566877,173.0,WD
712,25,826,1634517296,4,0.55825,0.32025,0.4046923825623688,0.4815327083653502,128.0,Rand
713,25,17,1634523874,5,0.52,0.187,0.49177808513908094,0.6095999180369859,146.0,Rand
714,25,524,1634530209,4,0.315,0.8605,0.5916705086829569,0.653142769325342,179.0,Rand
715,25,517,1634542189,4,0.584,0.89125,0.7965780441575739,0.5711797551354951,171.0,GCN
716,25,156,1634555115,4,0.55825,0.812,0.5199528712668409,0.9502586957635368,133.0,GCN
717,25,513,1634572463,4,0.15625,0.92725,0.9989242354387584,-0.9989242354387584,157.0,GCN
718,25,873,1634618588,2,-0.187,0.835,-0.11526048870447213,0.706930997387429,153.0,Rand
719,25,987,1634627541,3,-0.18175,0.76075,0.058910916448952425,0.653142769325342,210.0,GCN
720,25,100,1634636268,5,0.01025,0.83,0.09989242354387584,0.6300906715844475,188.0,GCN
721,25,754,1634641961,3,0.5685,0.55575,0.4533579222375904,0.5839864761026587,270.0,WD
722,25,676,1634650541,4,0.2665,0.55075,0.2971159264381948,0.7760872906101123,325.0,Rand
723,25,356,1634698473,2,0.146,0.297,0.06403360483581784,0.2253982890220788,135.0,WD
724,25,898,1634702291,4,-0.22025,0.44825,-0.03073613032119257,0.3124839915987911,166.0,GCN
725,25,731,1634713412,4,0.08975,0.57875,0.3765175964346089,0.5609343783617643,129.0,WD
726,25,332,1634721386,4,0.01275,0.7120000000000001,-0.04354285128835613,0.6966856206136981,146.0,WD
727,25,341,1634728574,2,-0.023,0.9195,0.015368065160596285,0.8196301418984684,137.0,GCN
728,25,924,1634730591,3,0.38175,0.65825,0.005122688386865427,0.5558116899748989,142.0,GCN
729,25,784,1634737675,2,-0.03075,-0.01025,-0.0947697351570104,-0.30992264740535835,128.0,WD
730,25,874,1634741610,4,0.94,0.192,0.6633881460990728,0.04610419548178885,151.0,GCN
731,26,946,1634342236,2,0.4955,0.43925,0.034578146611341634,0.8517750115260488,147.0,Rand
732,26,923,1634349315,5,0.93125,0.48075,0.99124020285846,0.29160903642231445,111.0,GCN
733,26,576,1634360626,5,0.99825,1.0,0.9866297833102812,0.4575841401567543,136.0,GCN
734,26,491,1634370491,5,0.83225,0.0565,0.9981558321807285,0.545182111572153,150.0,GCN
735,26,401,1634375688,5,0.4495,0.2985,0.5555555555555556,0.2431996311664361,374.0,GCN
736,26,3,1634391620,4,0.5670000000000001,0.536,0.3158137390502536,0.7388197325956661,119.0,WD
737,26,126,1634399301,5,0.537,0.50825,0.677731673582296,0.7134624250806824,116.0,GCN
738,26,174,1634426994,3,0.7885,-0.19025,0.5417242969110189,-0.16712770862148454,135.0,WD
739,26,517,1634432844,2,0.83225,0.09575,0.5094513600737667,0.049562010142923,139.0,GCN
740,26,928,1634458518,3,0.537,-0.48525,0.3296449976947902,-0.2339787920700784,179.0,WD
741,26,5,1634465287,4,0.5025,-0.14875,0.474873213462425,0.003457814661134163,158.0,WD
742,26,716,1634471044,3,0.2835,-0.748,0.26509912402028585,-0.3999538958045182,152.0,WD
743,26,17,1634477476,3,0.99825,-0.33075,0.9981558321807285,-0.10027662517289072,171.0,Rand
744,26,875,1634482762,5,0.97275,-0.0035,0.5117565698478561,-0.5221300138312587,151.0,GCN
745,26,793,1634486084,1,0.256,-0.68125,-0.12909174734900875,-0.5520977408944214,153.0,Rand
746,26,936,1634511989,3,0.309,-0.8655,0.19133241124942368,-0.4091747349008761,154.0,GCN
747,26,629,1634520884,5,0.4795,-0.55675,0.8690640848317197,0.04725680036883356,150.0,WD
748,26,820,1634528438,4,0.544,0.536,0.2558782849239281,0.2455048409405256,213.0,GCN
749,26,195,1634533473,5,0.053,-0.44825,0.18441678192715533,-0.2777777777777778,147.0,WD
750,26,826,1634539725,4,0.25125,-0.4415,0.4218533886583679,0.1302443522360535,147.0,Rand
751,26,257,1634550517,2,0.51625,-0.5775,-0.3918856615952052,-0.4783310281235592,214.0,WD
752,26,451,1634560351,5,0.604,-0.287,0.8621484555094513,-0.2362840018441678,185.0,WD
753,26,720,1634601033,4,0.484,-0.6305,0.09220839096357768,-0.7826187183033656,151.0,Rand
754,26,874,1634606579,5,0.5095,-0.1695,0.2720147533425541,-0.13485477178423236,172.0,GCN
755,26,672,1634614354,5,0.51175,-0.57275,0.5232826187183034,-0.20631627478100506,229.0,WD
756,26,513,1634619399,4,0.05075,-0.476,0.5624711848778239,-0.4921622867680959,198.0,GCN
757,26,984,1634631969,4,0.56025,0.28,0.2512678653757492,0.049562010142923,152.0,WD
758,26,987,1634639327,5,0.3205,-0.72725,0.5117565698478561,0.4829414476717381,150.0,GCN
759,26,676,1634658539,5,0.10825,-0.4345,0.4863992623328723,0.5359612724757953,205.0,Rand
760,26,100,1634689610,5,0.106,-0.53375,0.49562010142923,-0.2132319041032734,195.0,GCN
761,26,707,1634702195,5,0.55775,0.5545,0.13370216689718764,0.76417704011065,145.0,Rand
762,26,898,1634707395,3,0.4725,-0.54975,0.4840940525587829,-0.5175195942830797,460.0,GCN
763,26,99,1634729865,5,0.438,-0.53125,0.756108805901337,-0.3953434762563393,297.0,GCN
764,26,754,1634734460,1,0.03225,-0.8655,0.03688335638543108,-0.8863531581373905,146.0,Rand
765,26,395,1634739667,3,0.09675,-0.898,-0.009220839096357769,-0.8287229137851544,145.0,Rand
766,26,356,1634774886,3,0.47725,-0.53825,0.5186721991701244,-0.5797602581834946,146.0,WD
767,26,731,1634785441,5,0.88975,0.06575,0.8713692946058091,0.028815122176118025,164.0,WD
768,26,332,1634793038,4,0.53025,-0.5405,0.5832180728446289,-0.2155371138773628,162.0,WD
769,26,784,1634805546,1,0.6915,-0.2455,-0.1267865375749193,0.7388197325956661,158.0,Rand
770,26,132,1634810219,5,0.86675,0.038,0.8736745043798986,0.10258183494698016,195.0,Rand
771,26,120,1634815104,1,0.87125,0.0335,-0.1152604887044721,-0.2731673582295989,155.0,Rand
772,26,364,1634828215,3,0.87375,0.1025,0.8644536652835407,-0.1970954356846473,196.0,Rand
773,26,19,1634862474,4,0.05075,-0.815,0.6339326878745966,-0.4898570769940064,162.0,GCN
774,26,924,1634869898,1,0.113,-0.7825,0.05071461502996773,-0.8909635776855693,160.0,GCN
775,26,699,1634880707,5,0.88525,0.05175,0.5624711848778239,-0.4737206085753803,166.0,GCN
776,26,111,1634890715,3,-0.00925,0.87025,0.2835408022130014,0.7526509912402028,161.0,WD
777,26,571,1634901389,4,0.892,0.01025,0.9174734900875979,0.06800368833563854,166.0,WD
778,26,876,1634911361,4,0.74925,0.84025,0.776855693868142,0.8218072844628861,161.0,WD
779,26,507,1634916401,4,0.2375,0.725,0.5002305209774089,0.28238819732595666,172.0,GCN
780,27,174,1644142409,4,0.16125,0.1115,0.5532503457814661,-0.3765175964346089,148.0,WD
781,27,826,1644144665,4,0.32275,0.13075,0.7222990625480252,0.4533579222375904,280.0,Rand
782,27,576,1644150691,4,0.23825,-0.0845,0.6416167204548948,-0.09220839096357768,200.0,GCN
783,27,364,1644159709,2,0.19975,0.13075,-0.1037344398340249,0.15752266789611188,431.0,Rand
784,27,401,1644197900,4,0.246,-0.06925,0.3227293683725219,0.06915629322268327,173.0,GCN
785,27,928,1644207256,4,0.2535,0.13075,0.3688335638543108,0.14983863531581376,499.0,WD
786,27,491,1644214440,4,0.23825,0.09225,0.3842016290149071,0.2574150914399877,295.0,GCN
787,27,716,1644230412,4,0.3035,0.046,0.0,0.0,351.0,WD
788,27,132,1644239405,2,0.2575,0.1345,0.31120331950207475,-0.07299830951283234,353.0,Rand
789,27,629,1644243314,4,0.192,0.07675,0.3957276778853543,0.2343629936990933,188.0,WD
790,27,873,1644245281,3,0.22275,0.123,0.39956969417550336,-0.07299830951283234,450.0,Rand
791,27,517,1644248396,4,0.26125,0.15375,0.7107730136775781,0.4495159059474413,393.0,GCN
792,27,524,1644287870,3,0.21525,-0.0845,0.3842016290149071,0.13447057015521746,231.0,Rand
793,27,195,1644296278,4,0.34575,0.13075,0.4571999385277394,0.1690487167665591,220.0,WD
794,27,707,1644379698,2,0.23825,0.15375,-0.1191025049946212,0.4149377593360996,436.0,Rand
795,27,17,1644472046,4,0.34575,0.13825,0.8029814046411557,0.4456738896572922,254.0,GCN
796,27,946,1644477632,3,0.26125,0.13825,0.3534654986937145,0.17289073305670818,521.0,Rand
797,27,820,1644482328,2,0.3035,0.14975,-0.057630244352236064,0.3649915475641617,335.0,GCN
798,27,754,1644485557,3,0.26125,0.20375,0.272783156600584,0.2919932380513294,589.0,WD
799,27,898,1644487276,4,0.3035,0.18825,0.7299830951283234,0.3918856615952052,187.0,GCN
800,27,356,1644542542,2,0.2535,0.1345,-0.06531427693253421,0.17289073305670818,216.0,WD
801,27,793,1644548149,4,0.342,0.08075,0.5955125249731059,0.3765175964346089,529.0,Rand
802,27,731,1644551280,4,0.23425,0.13075,0.6262486552942985,0.3304134009528201,460.0,WD
803,27,468,1644555394,3,0.3035,0.13075,0.23052097740894426,0.3765175964346089,279.0,Rand
804,27,156,1644635209,4,0.38425,0.14975,0.8875057630244353,0.5724604272322116,231.0,GCN
805,27,507,1644647246,4,0.23425,0.16899999999999998,0.5878284923928078,-0.1306285538650684,173.0,GCN
806,27,111,1644663585,2,0.2305,0.15375,0.2919932380513294,0.16136468418626096,487.0,WD
807,27,571,1644666067,2,0.27675,0.14225,-0.08068234209313048,-0.1191025049946212,521.0,WD
808,27,717,1644672581,2,0.2805,0.16525,-0.1306285538650684,0.1959428307976026,390.0,GCN
809,27,924,1644675548,2,0.22275,0.173,-0.1690487167665591,-0.272783156600584,284.0,GCN
810,28,174,1645661649,4,-0.2228369448286461,0.2292403053122279,0.0,0.0,251.0,WD
811,28,928,1645667016,2,-0.23825,0.69025,-0.2100302238614825,0.6621074740023565,151.0,WD
812,28,793,1645762242,4,-0.228,-0.23425,0.2689411403104349,-0.22155627273192974,233.0,Rand
813,28,17,1645776543,5,0.03325,-0.1935,0.5353209364274372,-0.24204702627939145,243.0,Rand
814,28,491,1645839580,2,0.2665,-0.46225,0.012806720967163569,-0.2522924030531223,140.0,GCN
815,28,257,1645846141,4,0.26125,0.0295,0.4789713641719175,0.2625377798268532,173.0,WD
816,28,987,1645863132,2,0.2535,0.465,0.2843092054710312,0.487936068848932,103.0,GCN
817,28,451,1645874031,4,0.45325,-0.4495,0.2407663541826751,-0.17289073305670818,232.0,WD
818,28,720,1645880952,4,0.4970000000000001,-0.25475,0.5353209364274372,0.019210081450745355,208.0,Rand
819,28,672,1645926871,2,-0.233,-0.2395,0.2279596332155115,-0.2471697146662569,215.0,WD
820,28,826,1645939829,4,-0.26375,-0.22925,0.2715024845038677,-0.1908201424107372,128.0,Rand
821,28,126,1645949629,4,0.7965,0.21375,0.7325444393217562,0.4751293478817684,149.0,GCN
822,28,517,1645969884,2,-0.18175,-0.24975,-0.2100302238614825,-0.2318016495056606,316.0,GCN
823,28,984,1646012870,2,0.26375,-0.4725,0.012806720967163569,-0.4981814456226628,330.0,WD
824,28,875,1646019113,4,0.22025,-0.46225,0.2638184519235695,-0.487936068848932,289.0,GCN
825,28,754,1646101605,5,-0.2638184519235695,0.4981814456226628,0.2715024845038677,-0.2343629936990933,331.0,WD
826,28,676,1646105764,5,0.2715,-0.43425,0.4943394293325138,-0.2522924030531223,237.0,Rand
827,28,513,1646117402,2,0.0025,-0.4905,-0.015368065160596285,-0.470006659494903,193.0,GCN
828,28,740,1646133487,2,-0.26125,-0.27025,-0.21515291224834804,-0.23948568208595875,121.0,Rand
829,28,936,1646140406,4,0.2125,-0.25475,0.5173915270734082,-0.4930587572357974,281.0,GCN
830,28,356,1646185313,2,0.251,-0.24725,0.2484503867629733,-0.22155627273192974,261.0,WD
831,28,100,1646194102,4,0.72225,0.032,0.7197377183545925,0.04994621177193792,188.0,GCN
832,28,731,1646202256,4,-0.23575,0.2855,-0.2791865170841658,-0.0012806720967163568,247.0,WD
833,28,597,1646209714,2,-0.21775,-0.24725,-0.21259156805491525,-0.2138722401516316,195.0,Rand
834,28,332,1646221724,4,-0.0025,-0.47,0.19722350289431886,-0.236924337892526,243.0,WD
835,29,174,1645835360,3,0.53525,0.25625,0.4840940525587829,0.19978484708775168,208.0,WD
836,29,928,1645835859,2,0.49425,0.19975,-0.4892167409456483,-0.7146150299677272,168.0,WD
837,29,120,1645847151,5,0.484,0.205,0.4892167409456483,0.5250755596537063,159.0,Rand
838,29,863,1645858408,2,0.4815,0.24075,0.5404436248143026,0.058910916448952425,95.0,Rand
839,29,364,1645864763,3,0.52,0.25625,0.5301982480405717,0.4405512012704267,162.0,Rand
840,29,923,1645870220,3,0.47375,-0.753,0.5097074944931099,-0.18185543773372267,215.0,GCN
841,29,576,1645876226,4,0.6095,0.2485,0.5378822806208698,0.17417140515342452,178.0,GCN
